"","prec","tmax","tmin","id","lectivo","fest","hora","intensidad","carga","dia","mes","anio"
"536",TRUE,12,9,S4590,Si,F,09:00,20,4,Sun,May, 2016
"537",TRUE,12,9,S4590,Si,F,12:30,20,4,Sun,May, 2016
"538",TRUE,12,9,S4590,Si,F,11:30,20,4,Sun,May, 2016
"539",TRUE,12,9,S4590,Si,F,11:45,20,4,Sun,May, 2016
"540",TRUE,12,9,S4590,Si,F,12:45,20,4,Sun,May, 2016
"541",TRUE,12,9,S4590,Si,F,13:00,20,4,Sun,May, 2016
"542",TRUE,12,9,S4590,Si,F,13:30,20,4,Sun,May, 2016
"543",TRUE,12,9,S4590,Si,F,13:45,20,4,Sun,May, 2016
"544",TRUE,12,9,S4590,Si,F,14:00,20,4,Sun,May, 2016
"545",TRUE,12,9,S4590,Si,F,14:15,20,3,Sun,May, 2016
"546",TRUE,12,9,S4590,Si,F,14:30,20,2,Sun,May, 2016
"547",TRUE,12,9,S4590,Si,F,14:45,20,4,Sun,May, 2016
"569",TRUE,13,8,S4590,Si,L,08:00,20,4,Mon,May, 2016
"570",TRUE,13,8,S4590,Si,L,07:00,20,4,Mon,May, 2016
"571",TRUE,13,8,S4590,Si,L,07:15,23,3,Mon,May, 2016
"572",TRUE,13,8,S4590,Si,L,08:15,20,4,Mon,May, 2016
"573",TRUE,13,8,S4590,Si,L,09:30,32,7,Mon,May, 2016
"574",TRUE,13,8,S4590,Si,L,08:45,30,6,Mon,May, 2016
"575",TRUE,13,8,S4590,Si,L,09:00,20,1,Mon,May, 2016
"576",TRUE,13,8,S4590,Si,L,09:15,44,6,Mon,May, 2016
"577",TRUE,13,8,S4590,Si,L,10:00,40,3,Mon,May, 2016
"578",TRUE,13,8,S4590,Si,L,10:15,24,3,Mon,May, 2016
"579",TRUE,13,8,S4590,Si,L,10:30,38,7,Mon,May, 2016
"580",TRUE,13,8,S4590,Si,L,10:45,36,6,Mon,May, 2016
"581",TRUE,13,8,S4590,Si,L,09:45,20,4,Mon,May, 2016
"582",TRUE,13,8,S4590,Si,L,11:15,27,6,Mon,May, 2016
"583",TRUE,13,8,S4590,Si,L,11:30,37,5,Mon,May, 2016
"584",TRUE,13,8,S4590,Si,L,11:00,45,8,Mon,May, 2016
"585",TRUE,13,8,S4590,Si,L,12:15,25,5,Mon,May, 2016
"586",TRUE,13,8,S4590,Si,L,11:45,56,10,Mon,May, 2016
"587",TRUE,13,8,S4590,Si,L,12:00,50,11,Mon,May, 2016
"588",TRUE,13,8,S4590,Si,L,12:30,49,6,Mon,May, 2016
"589",TRUE,13,8,S4590,Si,L,14:00,84,20,Mon,May, 2016
"590",TRUE,13,8,S4590,Si,L,12:45,45,10,Mon,May, 2016
"591",TRUE,13,8,S4590,Si,L,13:00,35,5,Mon,May, 2016
"592",TRUE,13,8,S4590,Si,L,13:15,45,8,Mon,May, 2016
"593",TRUE,13,8,S4590,Si,L,13:30,80,15,Mon,May, 2016
"594",TRUE,13,8,S4590,Si,L,13:45,65,14,Mon,May, 2016
"595",TRUE,13,8,S4590,Si,L,14:15,139,32,Mon,May, 2016
"596",TRUE,13,8,S4590,Si,L,14:30,100,26,Mon,May, 2016
"597",TRUE,13,8,S4590,Si,L,14:45,73,20,Mon,May, 2016
"598",TRUE,13,8,S4590,Si,L,16:15,65,13,Mon,May, 2016
"599",TRUE,13,8,S4590,Si,L,15:00,57,12,Mon,May, 2016
"600",TRUE,13,8,S4590,Si,L,15:15,44,9,Mon,May, 2016
"601",TRUE,13,8,S4590,Si,L,15:30,68,12,Mon,May, 2016
"602",TRUE,13,8,S4590,Si,L,15:45,20,5,Mon,May, 2016
"603",TRUE,13,8,S4590,Si,L,16:00,60,12,Mon,May, 2016
"604",TRUE,13,8,S4590,Si,L,16:30,46,12,Mon,May, 2016
"605",TRUE,13,8,S4590,Si,L,16:45,100,17,Mon,May, 2016
"606",TRUE,13,8,S4590,Si,L,17:00,30,13,Mon,May, 2016
"607",TRUE,13,8,S4590,Si,L,17:15,30,7,Mon,May, 2016
"608",TRUE,13,8,S4590,Si,L,17:45,120,20,Mon,May, 2016
"609",TRUE,13,8,S4590,Si,L,19:30,86,21,Mon,May, 2016
"610",TRUE,13,8,S4590,Si,L,18:00,69,18,Mon,May, 2016
"611",TRUE,13,8,S4590,Si,L,18:15,109,22,Mon,May, 2016
"612",TRUE,13,8,S4590,Si,L,18:30,91,21,Mon,May, 2016
"613",TRUE,13,8,S4590,Si,L,18:45,90,23,Mon,May, 2016
"614",TRUE,13,8,S4590,Si,L,19:00,107,27,Mon,May, 2016
"615",TRUE,13,8,S4590,Si,L,19:15,85,20,Mon,May, 2016
"616",TRUE,13,8,S4590,Si,L,19:45,66,19,Mon,May, 2016
"617",TRUE,13,8,S4590,Si,L,20:00,82,19,Mon,May, 2016
"618",TRUE,13,8,S4590,Si,L,20:15,108,25,Mon,May, 2016
"619",TRUE,13,8,S4590,Si,L,20:30,118,29,Mon,May, 2016
"620",TRUE,13,8,S4590,Si,L,20:45,82,22,Mon,May, 2016
"621",TRUE,13,8,S4590,Si,L,21:00,71,19,Mon,May, 2016
"622",TRUE,13,8,S4590,Si,L,21:15,60,14,Mon,May, 2016
"623",TRUE,13,8,S4590,Si,L,21:45,60,13,Mon,May, 2016
"624",TRUE,13,8,S4590,Si,L,22:00,24,4,Mon,May, 2016
"625",TRUE,13,8,S4590,Si,L,22:15,23,3,Mon,May, 2016
"626",TRUE,13,8,S4590,Si,L,22:30,23,4,Mon,May, 2016
"627",TRUE,13,8,S4590,Si,L,23:00,30,4,Mon,May, 2016
"628",TRUE,13,8,S4590,Si,L,23:45,30,4,Mon,May, 2016
"629",TRUE,16,8,S4590,Si,L,07:00,20,3,Tue,May, 2016
"636",TRUE,16,8,S4590,Si,L,07:15,20,4,Tue,May, 2016
"640",TRUE,16,8,S4590,Si,L,07:30,20,1,Tue,May, 2016
"648",TRUE,16,8,S4590,Si,L,08:15,20,4,Tue,May, 2016
"659",TRUE,16,8,S4590,Si,L,08:30,40,9,Tue,May, 2016
"660",TRUE,16,8,S4590,Si,L,08:45,20,1,Tue,May, 2016
"661",TRUE,16,8,S4590,Si,L,09:15,23,4,Tue,May, 2016
"662",TRUE,16,8,S4590,Si,L,09:30,20,3,Tue,May, 2016
"663",TRUE,16,8,S4590,Si,L,09:45,29,5,Tue,May, 2016
"664",TRUE,16,8,S4590,Si,L,10:00,26,5,Tue,May, 2016
"665",TRUE,16,8,S4590,Si,L,10:15,37,6,Tue,May, 2016
"666",TRUE,16,8,S4590,Si,L,10:30,63,15,Tue,May, 2016
"667",TRUE,16,8,S4590,Si,L,10:45,42,10,Tue,May, 2016
"668",TRUE,16,8,S4590,Si,L,11:00,38,8,Tue,May, 2016
"669",TRUE,16,8,S4590,Si,L,11:15,35,4,Tue,May, 2016
"670",TRUE,16,8,S4590,Si,L,11:30,49,9,Tue,May, 2016
"671",TRUE,16,8,S4590,Si,L,11:45,42,11,Tue,May, 2016
"672",TRUE,16,8,S4590,Si,L,12:00,45,9,Tue,May, 2016
"673",TRUE,16,8,S4590,Si,L,12:15,35,8,Tue,May, 2016
"674",TRUE,16,8,S4590,Si,L,12:30,41,7,Tue,May, 2016
"675",TRUE,16,8,S4590,Si,L,12:45,23,4,Tue,May, 2016
"676",TRUE,16,8,S4590,Si,L,13:00,41,5,Tue,May, 2016
"677",TRUE,16,8,S4590,Si,L,13:15,53,10,Tue,May, 2016
"678",TRUE,16,8,S4590,Si,L,13:30,82,16,Tue,May, 2016
"679",TRUE,16,8,S4590,Si,L,13:45,64,17,Tue,May, 2016
"680",TRUE,16,8,S4590,Si,L,14:00,156,30,Tue,May, 2016
"681",TRUE,16,8,S4590,Si,L,14:15,100,30,Tue,May, 2016
"682",TRUE,16,8,S4590,Si,L,14:30,105,24,Tue,May, 2016
"683",TRUE,16,8,S4590,Si,L,14:45,47,15,Tue,May, 2016
"684",TRUE,16,8,S4590,Si,L,15:00,35,6,Tue,May, 2016
"685",TRUE,16,8,S4590,Si,L,15:15,59,13,Tue,May, 2016
"686",TRUE,16,8,S4590,Si,L,15:30,73,19,Tue,May, 2016
"687",TRUE,16,8,S4590,Si,L,15:45,50,11,Tue,May, 2016
"688",TRUE,16,8,S4590,Si,L,16:00,48,10,Tue,May, 2016
"689",TRUE,16,8,S4590,Si,L,16:15,33,5,Tue,May, 2016
"690",TRUE,16,8,S4590,Si,L,16:30,57,11,Tue,May, 2016
"691",TRUE,16,8,S4590,Si,L,16:45,66,14,Tue,May, 2016
"692",TRUE,16,8,S4590,Si,L,17:00,67,15,Tue,May, 2016
"693",TRUE,16,8,S4590,Si,L,17:15,83,16,Tue,May, 2016
"694",TRUE,16,8,S4590,Si,L,17:30,67,19,Tue,May, 2016
"695",TRUE,16,8,S4590,Si,L,17:45,69,14,Tue,May, 2016
"696",TRUE,16,8,S4590,Si,L,18:00,80,21,Tue,May, 2016
"697",TRUE,16,8,S4590,Si,L,18:15,99,21,Tue,May, 2016
"698",TRUE,16,8,S4590,Si,L,18:30,102,24,Tue,May, 2016
"699",TRUE,16,8,S4590,Si,L,18:45,84,23,Tue,May, 2016
"700",TRUE,16,8,S4590,Si,L,19:00,106,23,Tue,May, 2016
"701",TRUE,16,8,S4590,Si,L,19:15,103,29,Tue,May, 2016
"702",TRUE,16,8,S4590,Si,L,19:30,102,24,Tue,May, 2016
"703",TRUE,16,8,S4590,Si,L,19:45,99,23,Tue,May, 2016
"704",TRUE,16,8,S4590,Si,L,20:00,98,22,Tue,May, 2016
"705",TRUE,16,8,S4590,Si,L,20:15,101,24,Tue,May, 2016
"706",TRUE,16,8,S4590,Si,L,20:30,77,19,Tue,May, 2016
"707",TRUE,16,8,S4590,Si,L,20:45,70,18,Tue,May, 2016
"708",TRUE,16,8,S4590,Si,L,21:00,77,20,Tue,May, 2016
"709",TRUE,16,8,S4590,Si,L,21:15,84,18,Tue,May, 2016
"710",TRUE,16,8,S4590,Si,L,21:30,71,16,Tue,May, 2016
"711",TRUE,16,8,S4590,Si,L,21:45,58,15,Tue,May, 2016
"712",TRUE,16,8,S4590,Si,L,22:00,49,12,Tue,May, 2016
"713",TRUE,16,8,S4590,Si,L,22:15,23,6,Tue,May, 2016
"714",TRUE,16,8,S4590,Si,L,22:30,23,3,Tue,May, 2016
"715",TRUE,16,8,S4590,Si,L,22:45,20,4,Tue,May, 2016
"716",TRUE,16,8,S4590,Si,L,23:00,37,5,Tue,May, 2016
"717",TRUE,16,8,S4590,Si,L,23:15,27,5,Tue,May, 2016
"718",TRUE,16,8,S4590,Si,L,23:30,20,3,Tue,May, 2016
"719",TRUE,16,8,S4590,Si,L,23:45,23,3,Tue,May, 2016
"745",TRUE,15,7,S4590,Si,L,07:00,30,6,Wed,May, 2016
"746",TRUE,15,7,S4590,Si,L,07:15,20,2,Wed,May, 2016
"747",TRUE,15,7,S4590,Si,L,07:30,20,4,Wed,May, 2016
"748",TRUE,15,7,S4590,Si,L,07:45,20,2,Wed,May, 2016
"749",TRUE,15,7,S4590,Si,L,08:15,20,4,Wed,May, 2016
"750",TRUE,15,7,S4590,Si,L,08:30,20,4,Wed,May, 2016
"751",TRUE,15,7,S4590,Si,L,08:45,20,2,Wed,May, 2016
"752",TRUE,15,7,S4590,Si,L,09:00,27,3,Wed,May, 2016
"753",TRUE,15,7,S4590,Si,L,09:15,30,3,Wed,May, 2016
"754",TRUE,15,7,S4590,Si,L,09:30,36,5,Wed,May, 2016
"755",TRUE,15,7,S4590,Si,L,09:45,26,3,Wed,May, 2016
"756",TRUE,15,7,S4590,Si,L,10:00,33,4,Wed,May, 2016
"757",TRUE,15,7,S4590,Si,L,10:15,27,4,Wed,May, 2016
"758",TRUE,15,7,S4590,Si,L,10:30,33,3,Wed,May, 2016
"759",TRUE,15,7,S4590,Si,L,10:45,26,6,Wed,May, 2016
"760",TRUE,15,7,S4590,Si,L,11:00,36,5,Wed,May, 2016
"761",TRUE,15,7,S4590,Si,L,11:15,52,10,Wed,May, 2016
"762",TRUE,15,7,S4590,Si,L,11:30,49,12,Wed,May, 2016
"763",TRUE,15,7,S4590,Si,L,11:45,50,10,Wed,May, 2016
"764",TRUE,15,7,S4590,Si,L,12:00,32,10,Wed,May, 2016
"765",TRUE,15,7,S4590,Si,L,12:15,40,6,Wed,May, 2016
"766",TRUE,15,7,S4590,Si,L,12:30,23,2,Wed,May, 2016
"767",TRUE,15,7,S4590,Si,L,12:45,36,6,Wed,May, 2016
"768",TRUE,15,7,S4590,Si,L,13:00,33,4,Wed,May, 2016
"769",TRUE,15,7,S4590,Si,L,13:15,63,12,Wed,May, 2016
"770",TRUE,15,7,S4590,Si,L,13:30,74,17,Wed,May, 2016
"771",TRUE,15,7,S4590,Si,L,13:45,92,22,Wed,May, 2016
"772",TRUE,15,7,S4590,Si,L,14:00,101,24,Wed,May, 2016
"773",TRUE,15,7,S4590,Si,L,14:15,113,28,Wed,May, 2016
"774",TRUE,15,7,S4590,Si,L,14:30,60,17,Wed,May, 2016
"775",TRUE,15,7,S4590,Si,L,14:45,57,11,Wed,May, 2016
"776",TRUE,15,7,S4590,Si,L,15:00,29,8,Wed,May, 2016
"777",TRUE,15,7,S4590,Si,L,15:15,54,9,Wed,May, 2016
"778",TRUE,15,7,S4590,Si,L,15:30,86,20,Wed,May, 2016
"779",TRUE,15,7,S4590,Si,L,15:45,33,13,Wed,May, 2016
"780",TRUE,15,7,S4590,Si,L,16:00,41,6,Wed,May, 2016
"781",TRUE,15,7,S4590,Si,L,16:15,55,10,Wed,May, 2016
"782",TRUE,15,7,S4590,Si,L,16:30,70,17,Wed,May, 2016
"783",TRUE,15,7,S4590,Si,L,16:45,60,14,Wed,May, 2016
"784",TRUE,15,7,S4590,Si,L,17:00,61,13,Wed,May, 2016
"785",TRUE,15,7,S4590,Si,L,17:15,88,18,Wed,May, 2016
"786",TRUE,15,7,S4590,Si,L,17:30,88,22,Wed,May, 2016
"787",TRUE,15,7,S4590,Si,L,17:45,115,25,Wed,May, 2016
"788",TRUE,15,7,S4590,Si,L,18:00,60,18,Wed,May, 2016
"789",TRUE,15,7,S4590,Si,L,18:15,95,20,Wed,May, 2016
"790",TRUE,15,7,S4590,Si,L,18:30,102,21,Wed,May, 2016
"791",TRUE,15,7,S4590,Si,L,18:45,122,28,Wed,May, 2016
"792",TRUE,15,7,S4590,Si,L,19:00,98,26,Wed,May, 2016
"793",TRUE,15,7,S4590,Si,L,19:15,103,22,Wed,May, 2016
"794",TRUE,15,7,S4590,Si,L,19:30,100,24,Wed,May, 2016
"795",TRUE,15,7,S4590,Si,L,19:45,87,23,Wed,May, 2016
"796",TRUE,15,7,S4590,Si,L,20:00,118,25,Wed,May, 2016
"797",TRUE,15,7,S4590,Si,L,20:15,111,30,Wed,May, 2016
"798",TRUE,15,7,S4590,Si,L,20:30,66,19,Wed,May, 2016
"799",TRUE,15,7,S4590,Si,L,20:45,65,13,Wed,May, 2016
"800",TRUE,15,7,S4590,Si,L,21:00,97,20,Wed,May, 2016
"801",TRUE,15,7,S4590,Si,L,21:15,93,22,Wed,May, 2016
"802",TRUE,15,7,S4590,Si,L,21:30,47,14,Wed,May, 2016
"803",TRUE,15,7,S4590,Si,L,21:45,54,12,Wed,May, 2016
"804",TRUE,15,7,S4590,Si,L,22:00,37,9,Wed,May, 2016
"805",TRUE,15,7,S4590,Si,L,22:15,46,9,Wed,May, 2016
"806",TRUE,15,7,S4590,Si,L,22:30,33,7,Wed,May, 2016
"807",TRUE,15,7,S4590,Si,L,22:45,24,4,Wed,May, 2016
"808",TRUE,15,7,S4590,Si,L,23:00,27,4,Wed,May, 2016
"809",TRUE,15,7,S4590,Si,L,23:15,23,4,Wed,May, 2016
"810",TRUE,15,7,S4590,Si,L,23:30,20,2,Wed,May, 2016
"811",TRUE,15,7,S4590,Si,L,23:45,35,4,Wed,May, 2016
"838",FALSE,16,8,S4590,Si,L,07:00,26,4,Thu,May, 2016
"839",FALSE,16,8,S4590,Si,L,07:15,30,5,Thu,May, 2016
"840",FALSE,16,8,S4590,Si,L,07:30,30,3,Thu,May, 2016
"841",FALSE,16,8,S4590,Si,L,08:00,20,4,Thu,May, 2016
"842",FALSE,16,8,S4590,Si,L,08:30,23,5,Thu,May, 2016
"843",FALSE,16,8,S4590,Si,L,08:45,20,4,Thu,May, 2016
"844",FALSE,16,8,S4590,Si,L,09:00,26,2,Thu,May, 2016
"845",FALSE,16,8,S4590,Si,L,09:15,20,4,Thu,May, 2016
"846",FALSE,16,8,S4590,Si,L,09:30,34,5,Thu,May, 2016
"847",FALSE,16,8,S4590,Si,L,09:45,20,3,Thu,May, 2016
"848",FALSE,16,8,S4590,Si,L,10:00,47,5,Thu,May, 2016
"849",FALSE,16,8,S4590,Si,L,10:15,30,5,Thu,May, 2016
"850",FALSE,16,8,S4590,Si,L,10:30,34,6,Thu,May, 2016
"851",FALSE,16,8,S4590,Si,L,10:45,20,3,Thu,May, 2016
"852",FALSE,16,8,S4590,Si,L,11:00,28,3,Thu,May, 2016
"853",FALSE,16,8,S4590,Si,L,11:15,50,10,Thu,May, 2016
"854",FALSE,16,8,S4590,Si,L,11:30,45,8,Thu,May, 2016
"855",FALSE,16,8,S4590,Si,L,11:45,36,10,Thu,May, 2016
"856",FALSE,16,8,S4590,Si,L,12:00,20,8,Thu,May, 2016
"857",FALSE,16,8,S4590,Si,L,12:15,23,3,Thu,May, 2016
"858",FALSE,16,8,S4590,Si,L,12:30,42,5,Thu,May, 2016
"859",FALSE,16,8,S4590,Si,L,12:45,25,9,Thu,May, 2016
"860",FALSE,16,8,S4590,Si,L,13:00,29,3,Thu,May, 2016
"861",FALSE,16,8,S4590,Si,L,13:15,40,7,Thu,May, 2016
"862",FALSE,16,8,S4590,Si,L,13:30,51,9,Thu,May, 2016
"863",FALSE,16,8,S4590,Si,L,13:45,71,13,Thu,May, 2016
"864",FALSE,16,8,S4590,Si,L,14:00,69,15,Thu,May, 2016
"865",FALSE,16,8,S4590,Si,L,14:15,165,37,Thu,May, 2016
"866",FALSE,16,8,S4590,Si,L,14:30,108,28,Thu,May, 2016
"867",FALSE,16,8,S4590,Si,L,14:45,77,20,Thu,May, 2016
"868",FALSE,16,8,S4590,Si,L,15:00,32,10,Thu,May, 2016
"869",FALSE,16,8,S4590,Si,L,15:15,52,8,Thu,May, 2016
"870",FALSE,16,8,S4590,Si,L,15:30,72,14,Thu,May, 2016
"871",FALSE,16,8,S4590,Si,L,15:45,35,4,Thu,May, 2016
"872",FALSE,16,8,S4590,Si,L,16:00,55,9,Thu,May, 2016
"873",FALSE,16,8,S4590,Si,L,16:15,53,14,Thu,May, 2016
"874",FALSE,16,8,S4590,Si,L,16:30,71,15,Thu,May, 2016
"875",FALSE,16,8,S4590,Si,L,16:45,120,22,Thu,May, 2016
"876",FALSE,16,8,S4590,Si,L,17:00,93,25,Thu,May, 2016
"877",FALSE,16,8,S4590,Si,L,17:15,76,14,Thu,May, 2016
"878",FALSE,16,8,S4590,Si,L,17:30,97,23,Thu,May, 2016
"879",FALSE,16,8,S4590,Si,L,17:45,75,20,Thu,May, 2016
"880",FALSE,16,8,S4590,Si,L,18:00,82,16,Thu,May, 2016
"881",FALSE,16,8,S4590,Si,L,18:15,83,19,Thu,May, 2016
"882",FALSE,16,8,S4590,Si,L,18:30,73,18,Thu,May, 2016
"883",FALSE,16,8,S4590,Si,L,18:45,90,19,Thu,May, 2016
"884",FALSE,16,8,S4590,Si,L,19:00,109,24,Thu,May, 2016
"885",FALSE,16,8,S4590,Si,L,19:15,57,17,Thu,May, 2016
"886",FALSE,16,8,S4590,Si,L,19:30,84,18,Thu,May, 2016
"887",FALSE,16,8,S4590,Si,L,19:45,83,19,Thu,May, 2016
"888",FALSE,16,8,S4590,Si,L,20:00,101,21,Thu,May, 2016
"889",FALSE,16,8,S4590,Si,L,20:15,113,27,Thu,May, 2016
"890",FALSE,16,8,S4590,Si,L,20:30,81,22,Thu,May, 2016
"891",FALSE,16,8,S4590,Si,L,20:45,102,25,Thu,May, 2016
"892",FALSE,16,8,S4590,Si,L,21:00,82,18,Thu,May, 2016
"893",FALSE,16,8,S4590,Si,L,21:15,56,16,Thu,May, 2016
"894",FALSE,16,8,S4590,Si,L,21:30,50,10,Thu,May, 2016
"895",FALSE,16,8,S4590,Si,L,21:45,38,10,Thu,May, 2016
"896",FALSE,16,8,S4590,Si,L,22:00,32,7,Thu,May, 2016
"897",FALSE,16,8,S4590,Si,L,22:15,38,5,Thu,May, 2016
"898",FALSE,16,8,S4590,Si,L,22:30,33,4,Thu,May, 2016
"899",FALSE,16,8,S4590,Si,L,22:45,45,8,Thu,May, 2016
"900",FALSE,16,8,S4590,Si,L,23:00,25,4,Thu,May, 2016
"901",FALSE,16,8,S4590,Si,L,23:15,20,2,Thu,May, 2016
"902",FALSE,16,8,S4590,Si,L,23:45,20,4,Thu,May, 2016
"930",TRUE,16,8,S4590,Si,V,07:00,24,3,Fri,May, 2016
"931",TRUE,16,8,S4590,Si,V,07:15,26,3,Fri,May, 2016
"932",TRUE,16,8,S4590,Si,V,07:30,26,2,Fri,May, 2016
"933",TRUE,16,8,S4590,Si,V,08:00,20,4,Fri,May, 2016
"934",TRUE,16,8,S4590,Si,V,08:30,20,4,Fri,May, 2016
"935",TRUE,16,8,S4590,Si,V,08:45,20,4,Fri,May, 2016
"936",TRUE,16,8,S4590,Si,V,09:00,20,2,Fri,May, 2016
"937",TRUE,16,8,S4590,Si,V,09:15,20,4,Fri,May, 2016
"938",TRUE,16,8,S4590,Si,V,09:30,38,5,Fri,May, 2016
"939",TRUE,16,8,S4590,Si,V,09:45,20,2,Fri,May, 2016
"940",TRUE,16,8,S4590,Si,V,10:00,33,5,Fri,May, 2016
"941",TRUE,16,8,S4590,Si,V,10:15,24,6,Fri,May, 2016
"942",TRUE,16,8,S4590,Si,V,10:30,54,9,Fri,May, 2016
"943",TRUE,16,8,S4590,Si,V,10:45,67,16,Fri,May, 2016
"944",TRUE,16,8,S4590,Si,V,11:00,26,7,Fri,May, 2016
"945",TRUE,16,8,S4590,Si,V,11:15,38,7,Fri,May, 2016
"946",TRUE,16,8,S4590,Si,V,11:30,52,10,Fri,May, 2016
"947",TRUE,16,8,S4590,Si,V,11:45,32,8,Fri,May, 2016
"948",TRUE,16,8,S4590,Si,V,12:00,37,7,Fri,May, 2016
"949",TRUE,16,8,S4590,Si,V,12:15,37,5,Fri,May, 2016
"950",TRUE,16,8,S4590,Si,V,12:30,40,5,Fri,May, 2016
"951",TRUE,16,8,S4590,Si,V,12:45,40,10,Fri,May, 2016
"952",TRUE,16,8,S4590,Si,V,13:00,64,11,Fri,May, 2016
"953",TRUE,16,8,S4590,Si,V,13:15,59,12,Fri,May, 2016
"954",TRUE,16,8,S4590,Si,V,13:30,67,17,Fri,May, 2016
"955",TRUE,16,8,S4590,Si,V,13:45,80,17,Fri,May, 2016
"956",TRUE,16,8,S4590,Si,V,14:00,107,23,Fri,May, 2016
"957",TRUE,16,8,S4590,Si,V,14:15,172,41,Fri,May, 2016
"958",TRUE,16,8,S4590,Si,V,14:30,127,32,Fri,May, 2016
"959",TRUE,16,8,S4590,Si,V,14:45,125,29,Fri,May, 2016
"960",TRUE,16,8,S4590,Si,V,15:00,134,34,Fri,May, 2016
"961",TRUE,16,8,S4590,Si,V,15:15,122,27,Fri,May, 2016
"962",TRUE,16,8,S4590,Si,V,15:30,109,25,Fri,May, 2016
"963",TRUE,16,8,S4590,Si,V,15:45,91,25,Fri,May, 2016
"964",TRUE,16,8,S4590,Si,V,16:00,61,15,Fri,May, 2016
"965",TRUE,16,8,S4590,Si,V,16:15,124,23,Fri,May, 2016
"966",TRUE,16,8,S4590,Si,V,16:30,76,18,Fri,May, 2016
"967",TRUE,16,8,S4590,Si,V,16:45,59,16,Fri,May, 2016
"968",TRUE,16,8,S4590,Si,V,17:00,63,13,Fri,May, 2016
"969",TRUE,16,8,S4590,Si,V,17:15,71,14,Fri,May, 2016
"970",TRUE,16,8,S4590,Si,V,17:30,67,15,Fri,May, 2016
"971",TRUE,16,8,S4590,Si,V,17:45,24,2,Fri,May, 2016
"972",TRUE,16,8,S4590,Si,V,18:00,81,13,Fri,May, 2016
"973",TRUE,16,8,S4590,Si,V,18:15,50,15,Fri,May, 2016
"974",TRUE,16,8,S4590,Si,V,18:30,63,8,Fri,May, 2016
"975",TRUE,16,8,S4590,Si,V,18:45,48,11,Fri,May, 2016
"976",TRUE,16,8,S4590,Si,V,19:00,29,5,Fri,May, 2016
"977",TRUE,16,8,S4590,Si,V,19:15,35,7,Fri,May, 2016
"978",TRUE,16,8,S4590,Si,V,19:30,47,9,Fri,May, 2016
"979",TRUE,16,8,S4590,Si,V,19:45,30,3,Fri,May, 2016
"980",TRUE,16,8,S4590,Si,V,20:00,20,4,Fri,May, 2016
"981",TRUE,16,8,S4590,Si,V,20:15,32,5,Fri,May, 2016
"982",TRUE,16,8,S4590,Si,V,20:30,27,6,Fri,May, 2016
"983",TRUE,16,8,S4590,Si,V,20:45,23,3,Fri,May, 2016
"984",TRUE,16,8,S4590,Si,V,21:00,34,3,Fri,May, 2016
"985",TRUE,16,8,S4590,Si,V,21:15,23,2,Fri,May, 2016
"986",TRUE,16,8,S4590,Si,V,21:30,24,2,Fri,May, 2016
"987",TRUE,16,8,S4590,Si,V,21:45,20,4,Fri,May, 2016
"988",TRUE,16,8,S4590,Si,V,22:15,20,4,Fri,May, 2016
"989",TRUE,16,8,S4590,Si,V,22:30,20,1,Fri,May, 2016
"990",TRUE,16,8,S4590,Si,V,22:45,20,4,Fri,May, 2016
"991",TRUE,16,8,S4590,Si,V,23:00,30,5,Fri,May, 2016
"992",TRUE,16,8,S4590,Si,V,23:15,40,3,Fri,May, 2016
"1019",FALSE,19,9,S4590,Si,F,07:00,24,3,Sat,May, 2016
"1020",FALSE,19,9,S4590,Si,F,07:15,24,2,Sat,May, 2016
"1021",FALSE,19,9,S4590,Si,F,08:15,20,4,Sat,May, 2016
"1022",FALSE,19,9,S4590,Si,F,09:00,20,4,Sat,May, 2016
"1023",FALSE,19,9,S4590,Si,F,10:30,20,4,Sat,May, 2016
"1024",FALSE,19,9,S4590,Si,F,10:45,20,4,Sat,May, 2016
"1025",FALSE,19,9,S4590,Si,F,11:00,20,4,Sat,May, 2016
"1026",FALSE,19,9,S4590,Si,F,11:45,20,4,Sat,May, 2016
"1027",FALSE,19,9,S4590,Si,F,12:00,20,4,Sat,May, 2016
"1028",FALSE,19,9,S4590,Si,F,12:15,40,9,Sat,May, 2016
"1029",FALSE,19,9,S4590,Si,F,12:30,28,3,Sat,May, 2016
"1030",FALSE,19,9,S4590,Si,F,12:45,25,3,Sat,May, 2016
"1031",FALSE,19,9,S4590,Si,F,13:00,20,4,Sat,May, 2016
"1032",FALSE,19,9,S4590,Si,F,13:45,20,4,Sat,May, 2016
"1033",FALSE,19,9,S4590,Si,F,14:00,30,3,Sat,May, 2016
"1034",FALSE,19,9,S4590,Si,F,14:45,20,4,Sat,May, 2016
"1035",FALSE,19,9,S4590,Si,F,15:00,20,4,Sat,May, 2016
"1036",FALSE,19,9,S4590,Si,F,15:15,20,4,Sat,May, 2016
"1037",FALSE,19,9,S4590,Si,F,16:00,20,4,Sat,May, 2016
"1038",FALSE,19,9,S4590,Si,F,16:15,20,1,Sat,May, 2016
"1039",FALSE,19,9,S4590,Si,F,17:00,20,4,Sat,May, 2016
"1040",FALSE,19,9,S4590,Si,F,17:30,26,4,Sat,May, 2016
"1041",FALSE,19,9,S4590,Si,F,17:45,20,4,Sat,May, 2016
"1042",FALSE,19,9,S4590,Si,F,18:30,20,4,Sat,May, 2016
"1043",FALSE,19,9,S4590,Si,F,18:45,34,5,Sat,May, 2016
